,mean,var,cv2,poisson_dist,O,O_real,O_pred
00R_AC107638.2,0.00021399529210357372,0.0002139494981185313,4672.000000000001,0.9997860047078966,0.00021399529210357372,0.00021399529210357372,0.0002139658820999868
0610005C13Rik,0.22020115557457737,0.2936899231572352,6.0568923946088224,1.3337347044837318,0.16969826663813395,0.16969826663813395,0.19257423231136184
0610006L08Rik,0.01433768457093944,0.015416087124705127,74.99220316328802,1.0752145542350307,0.013695698694628718,0.013695698694628718,0.01420673328794897
0610007P14Rik,0.03937513374705756,0.04210463843153035,27.157254253308125,1.0693205184268553,0.03766317141022898,0.03766317141022898,0.038401488791337424
0610009B22Rik,0.09009201797560454,0.1008070319778024,12.41990284415006,1.118934110290429,0.08196019687566873,0.08196019687566873,0.08513695520394549
0610009E02Rik,0.0027819387973464582,0.002774199613874277,358.4615384615385,0.9972180612026537,0.0027819387973464582,0.0027819387973464582,0.0027769758818745327
0610009L18Rik,0.02696340680505029,0.027092362666929957,37.26467624086673,1.0047826249409817,0.02653541622084314,0.02653541622084314,0.02650361004004631
0610009O20Rik,0.034881232612882514,0.03452051339270279,28.37223832285747,0.989658644687731,0.03445324202867537,0.03445324202867537,0.03411520306675653
0610010F05Rik,0.005349882302589343,0.005321261061937783,185.91999999999996,0.9946501176974104,0.005349882302589343,0.005349882302589343,0.005331555518463094
0610010K14Rik,0.0010699764605178687,0.0010688316108918064,933.6,0.9989300235394822,0.0010699764605178687,0.0010699764605178687,0.0010692415744575356
0610012G03Rik,0.20415150866680934,0.22239235196487567,5.335985742476783,1.08934953955122,0.17783008773806977,0.17783008773806977,0.18020808707109248
0610025J13Rik,0.0027819387973464582,0.0027741996138742767,358.46153846153845,0.9972180612026534,0.0027819387973464582,0.0027819387973464582,0.0027769758818745327
0610030E20Rik,0.01840359512090734,0.018920883975947343,55.864521362898834,1.028108032786069,0.017975604536700194,0.017975604536700194,0.018188344284311486
0610031O16Rik,0.0006419858763107211,0.0006415737304453389,1556.6666666666672,0.9993580141236895,0.0006419858763107211,0.0006419858763107211,0.0006417212518200488
0610033M10Rik,0.007275839931521507,0.007650892669019533,144.52595155709344,1.0515476894802434,0.007061844639417933,0.007061844639417933,0.007241980335268128
0610037L13Rik,0.04087310079178258,0.04091445276027596,24.490721197335606,1.0010117159621443,0.040017119623368284,0.040017119623368284,0.03982485314483264
0610038B21Rik,0.00021399529210357372,0.0002139494981185313,4672.000000000001,0.9997860047078966,0.00021399529210357372,0.00021399529210357372,0.0002139658820999868
0610039K10Rik,0.00021399529210357372,0.00021394949811853127,4672.000000000001,0.9997860047078966,0.00021399529210357372,0.00021399529210357372,0.0002139658820999868
0610040B10Rik,0.01091375989728226,0.011222640326393883,94.22068435217226,1.0283019263772277,0.010699764605178685,0.010699764605178685,0.01083773518918063
0610040F04Rik,0.011769741065696554,0.013343176597771603,96.3219834710744,1.1336848043888492,0.01091375989728226,0.01091375989728226,0.011681366750192712
0610040J01Rik,0.042157072544404026,0.04679971254199709,26.333118606508798,1.1101271914149868,0.03937513374705756,0.03937513374705756,0.041042740549295575
0610043K17Rik,0.002353948213139311,0.00234840714094917,423.8181818181819,0.997646051786861,0.002353948213139311,0.002353948213139311,0.0023503940041570415
1010001B22Rik,0.0025679435052428845,0.002561349171396765,388.41666666666663,0.997432056494757,0.0025679435052428845,0.0025679435052428845,0.0025637142259065104
1110002J07Rik,0.00042799058420714745,0.00042780740826697745,2335.5,0.9995720094157928,0.00042799058420714745,0.00042799058420714745,0.0004278729587594565
1110002L01Rik,0.0021399529210357373,0.002135373522531488,466.29999999999995,0.9978600470789643,0.0021399529210357373,0.0021399529210357373,0.002137015194893288
1110003F10Rik,0.00021399529210357372,0.00021394949811853127,4672.000000000001,0.9997860047078966,0.00021399529210357372,0.00021399529210357372,0.0002139658820999868
1110004E09Rik,0.043441044297025465,0.04454985405685937,23.607270256497372,1.025524472944354,0.04194307725230045,0.04194307725230045,0.042258657850808845
1110004F10Rik,0.12818317997004067,0.1361477156426162,8.286063862698262,1.0621340153555017,0.11662743419644768,0.11662743419644768,0.11835796513981256
1110006O24Rik,0.006847849347314359,0.007228946890837994,154.158203125,1.0556521506526857,0.006633854055210785,0.006633854055210785,0.006817848672085014
1110008F13Rik,0.16092445966188743,0.17183496818623167,6.635404877772748,1.0677989445934317,0.1440188315857051,0.1440188315857051,0.1457071103413542
1110008L16Rik,0.008773806976246523,0.008696827287390092,112.97560975609757,0.9912261930237536,0.008773806976246523,0.008773806976246523,0.008724612436048274
1110008P14Rik,0.11448748127541195,0.12491958003801724,9.530474277229452,1.091119995360102,0.10293173550181896,0.10293173550181896,0.10659144756370953
1110012L19Rik,0.02867536914187888,0.02956505468328445,35.95511249721542,1.0310261233954345,0.027819387973464584,0.027819387973464584,0.02815583862760107
1110019D14Rik,0.010271774020971538,0.01016626467943363,96.35416666666666,0.9897282259790283,0.010271774020971538,0.010271774020971538,0.010204405463483002
1110020A21Rik,0.005991868178900064,0.005955965694626749,165.89285714285714,0.9940081318210999,0.005991868178900064,0.005991868178900064,0.005968887572723847
1110025M09Rik,0.00021399529210357372,0.00021394949811853127,4672.000000000001,0.9997860047078966,0.00021399529210357372,0.00021399529210357372,0.0002139658820999868
1110028F11Rik,0.00021399529210357372,0.0002139494981185313,4672.000000000001,0.9997860047078966,0.00021399529210357372,0.00021399529210357372,0.0002139658820999868
1110032A03Rik,0.11748341536486197,0.12336862935259806,8.93823179086997,1.0500939981141908,0.10785362722020116,0.10785362722020116,0.10918220898246611
