,mean,var,cv2,poisson_dist,O,O_real,O_pred
00R_AC107638.2,0.00028818443804034583,0.0002881013877700172,3468.9999999999995,0.9997118155619595,0.00028818443804034583,0.00028818443804034583,0.00028812941257505553
0610005C13Rik,0.0004322766570605187,0.00043208979395227933,2312.3333333333335,0.9995677233429395,0.0004322766570605187,0.0004322766570605187,0.0004321528602712066
0610007P14Rik,0.0446685878962536,0.046419702846132775,23.26472424557753,1.0392023798456822,0.042795389048991356,0.042795389048991356,0.0433803060077923
0610009B22Rik,0.02824207492795389,0.0291735667599598,36.57600999583507,1.0329824148679645,0.027377521613832854,0.027377521613832854,0.02772217537223154
0610009E02Rik,0.0007204610951008645,0.0007199420309113105,1387.0,0.9992795389048991,0.0007204610951008645,0.0007204610951008645,0.0007201172734919714
0610009L18Rik,0.01628242074927954,0.016881856837944,63.67695199310827,1.0368149243834632,0.01585014409221902,0.01585014409221902,0.016108405638920242
0610009O20Rik,0.02262247838616715,0.02441617736215731,47.70866972290963,1.0792883496393102,0.021469740634005762,0.021469740634005762,0.022287802452184424
0610010F05Rik,0.01095100864553314,0.011407452931259296,95.12188365650974,1.0416805703018357,0.010662824207492795,0.010662824207492795,0.010872047914975425
0610010K14Rik,0.001729106628242075,0.0017261168185102435,577.3333333333331,0.9982708933717576,0.001729106628242075,0.001729106628242075,0.0017271273914652996
0610012G03Rik,0.08097982708933718,0.08681402552965309,13.238421499221133,1.0720450839426912,0.07550432276657061,0.07550432276657061,0.07683237408041144
0610025J13Rik,0.0012968299711815562,0.0012951482032074009,770.1111111111109,0.9987031700288181,0.0012968299711815562,0.0012968299711815562,0.001295716367162525
0610030E20Rik,0.03025936599423631,0.03107284339210524,33.93605442176871,1.0268834911486209,0.029394812680115272,0.029394812680115272,0.029663240121366008
0610037L13Rik,0.044524495677233426,0.04600027821840561,23.203977754736552,1.0331454072353883,0.042795389048991356,0.042795389048991356,0.04324440583397249
0610038B21Rik,0.00014409221902017292,0.00014407145645259074,6938.999999999998,0.9998559077809797,0.00014409221902017292,0.00014409221902017292,0.00014407846148611902
0610039K10Rik,0.004610951008645533,0.004877874577481752,229.42968750000006,1.0578890489913548,0.0044668587896253605,0.0044668587896253605,0.0045969002700759765
0610040B10Rik,0.0024495677233429395,0.0027317517793520422,455.26297577854683,1.1151974911001867,0.0023054755043227667,0.0023054755043227667,0.0024455971888153183
0610040F04Rik,0.00028818443804034583,0.0002881013877700172,3468.9999999999995,0.9997118155619595,0.00028818443804034583,0.00028818443804034583,0.00028812941257505553
0610040J01Rik,0.019452449567723344,0.021667711715901636,57.26172839506172,1.11388088376561,0.018155619596541786,0.018155619596541786,0.019204539327041692
0610043K17Rik,0.0004322766570605187,0.00043208979395227933,2312.3333333333335,0.9995677233429395,0.0004322766570605187,0.0004322766570605187,0.0004321528602712066
1010001B22Rik,0.0020172910662824206,0.002013221603036317,494.71428571428555,0.9979827089337172,0.0020172910662824206,0.0020172910662824206,0.002014597561988185
1010001N08Rik,0.0025936599423631124,0.0028751173085068394,427.3950617283951,1.1085174511687481,0.0024495677233429395,0.0024495677233429395,0.0025892089245938
1110002E22Rik,0.00028818443804034583,0.0002881013877700172,3468.9999999999995,0.9997118155619595,0.00028818443804034583,0.00028818443804034583,0.00028812941257505553
1110002J07Rik,0.0007204610951008645,0.0010081264689516564,1942.2,1.399279538904899,0.0005763688760806917,0.0005763688760806917,0.0007201172734919714
1110002L01Rik,0.001585014409221902,0.0015825021385444619,629.9090909090912,0.9984149855907786,0.001585014409221902,0.001585014409221902,0.0015833511594814942
1110003F10Rik,0.0007204610951008645,0.0007199420309113105,1387.0,0.9992795389048991,0.0007204610951008645,0.0007204610951008645,0.0007201172734919714
1110004E09Rik,0.05043227665706052,0.07497819930403873,29.479346938775507,1.4867105804857965,0.04265129682997118,0.04265129682997118,0.04879551018109307
1110004F10Rik,0.08674351585014409,0.08844098032539098,11.753832739152994,1.0195687765086603,0.08227665706051873,0.08227665706051873,0.0820000853783196
1110006O24Rik,0.0012968299711815562,0.0012951482032074009,770.1111111111109,0.9987031700288181,0.0012968299711815562,0.0012968299711815562,0.001295716367162525
1110008F13Rik,0.13861671469740633,0.15686609804914917,8.163904028768895,1.1316535555728642,0.12247838616714697,0.12247838616714697,0.12684727716164668
1110008L16Rik,0.006051873198847263,0.006015248029632335,164.23809523809518,0.9939481268011525,0.006051873198847263,0.006051873198847263,0.006027689084641463
1110008P14Rik,0.08818443804034583,0.09510534926791187,12.229847494553374,1.0784822286263207,0.08126801152737752,0.08126801152737752,0.08328607748275241
1110012L19Rik,0.01988472622478386,0.0197775083257896,50.018693551774845,0.9946080273984046,0.019740634005763688,0.019740634005763688,0.019625740580720308
1110017D15Rik,0.03069164265129683,0.08623381557856971,91.54557076417818,2.8096839442031634,0.017579250720461095,0.017579250720461095,0.030078516527151544
1110018N20Rik,0.0005763688760806917,0.0005760366749993771,1733.9999999999998,0.9994236311239192,0.0005763688760806917,0.0005763688760806917,0.0005761488115769708
1110019D14Rik,0.005187319884726225,0.005448596035180094,202.48765432098764,1.0503682356708293,0.005043227665706052,0.005043227665706052,0.005169542939833516
1110020A21Rik,0.004178674351585014,0.004161213032248418,238.31034482758614,0.9958213256484146,0.004178674351585014,0.004178674351585014,0.004167131701579896
1110025M09Rik,0.0011527377521613833,0.001151408947836125,866.4999999999998,0.9988472622478384,0.0011527377521613833,0.0011527377521613833,0.0011518577928573137
