,mean,var,cv2,poisson_dist,O,O_real,O_pred
0610007P14Rik,0.1434814275309541,0.1673227667708682,8.127625035429926,1.1661632425198072,0.12527312454479242,0.12527312454479242,0.12786517731921887
0610009B22Rik,0.11580480699198835,0.15119230567245004,11.273960681935053,1.3055788408067541,0.09650400582665696,0.09650400582665696,0.10540854479206785
0610009E02Rik,0.003641660597232338,0.0036283989053269025,273.5999999999999,0.9963583394027673,0.003641660597232338,0.003641660597232338,0.00363037598011251
0610009L18Rik,0.04078659868900218,0.04640637325084914,27.896045918367346,1.1377848298824262,0.03750910415149308,0.03750910415149308,0.039415366610516256
0610009O20Rik,0.06991988346686089,0.07522774303509204,15.387803819444448,1.0759134498664726,0.06518572469045884,0.06518572469045884,0.06598677824596644
0610010F05Rik,0.012745812090313183,0.013311688483918078,81.94040816326532,1.0443970450525442,0.012381646030589949,0.012381646030589949,0.012608661349601258
0610010K14Rik,0.0003641660597232338,0.0003640334428041794,2744.999999999999,0.9996358339402764,0.0003641660597232338,0.0003641660597232338,0.00036405289107332983
0610012G03Rik,0.2924253459577567,0.43196738790820144,5.051506725247322,1.4771886017383826,0.21376547705753823,0.21376547705753823,0.23428414270142806
0610025J13Rik,0.0003641660597232338,0.0003640334428041794,2744.999999999999,0.9996358339402764,0.0003641660597232338,0.0003641660597232338,0.00036405289107332983
0610030E20Rik,0.04406409322651129,0.0472207737507619,24.319991803838544,1.071638386112332,0.041879096868171886,0.041879096868171886,0.04246804075227861
0610033M10Rik,0.007283321194464676,0.007958606546289403,150.02999999999994,1.092716678805535,0.006919155134741442,0.006919155134741442,0.007238325206510465
0610037L13Rik,0.17625637290604515,0.18451999836615954,5.939553309200191,1.0468841229617234,0.15768390386016023,0.15768390386016023,0.15327605012062362
0610038B21Rik,0.001820830298616169,0.0018175148756398106,548.2,0.9981791697013839,0.001820830298616169,0.001820830298616169,0.001818004671037876
0610039K10Rik,0.0025491624180626364,0.002542664189028973,391.2857142857143,0.9974508375819373,0.0025491624180626364,0.0025491624180626364,0.0025436276983459294
0610040B10Rik,0.014566642388929352,0.017267783796228273,81.38000000000002,1.185433357611071,0.013109978150036417,0.013109978150036417,0.014387787748238123
0610040J01Rik,0.06627822286962855,0.07062540547623,16.07752686873566,1.0655899089985033,0.061908230152949745,0.061908230152949745,0.06273351858611165
0610043K17Rik,0.0010924981791697013,0.0010913046268982121,914.3333333333333,0.9989075018208302,0.0010924981791697013,0.0010924981791697013,0.0010914803076831348
1010001B22Rik,0.0065549890750182084,0.006512021193244601,151.55555555555557,0.9934450109249819,0.0065549890750182084,0.0065549890750182084,0.006518519300171555
1010001N08Rik,0.007283321194464676,0.007230274426842937,136.29999999999998,0.9927166788055352,0.007283321194464676,0.007283321194464676,0.007238325206510465
1110002E22Rik,0.0003641660597232338,0.00036403344280417927,2744.999999999998,0.9996358339402761,0.0003641660597232338,0.0003641660597232338,0.00036405289107332983
1110002J07Rik,0.0007283321194464676,0.0007278016517702503,1372.0,0.9992716678805535,0.0007283321194464676,0.0007283321194464676,0.0007278795885274914
1110002L01Rik,0.006919155134741442,0.006871280426962827,143.52631578947378,0.9930808448652592,0.006919155134741442,0.006919155134741442,0.006878533432610245
1110003F10Rik,0.0010924981791697013,0.0010913046268982121,914.3333333333333,0.9989075018208302,0.0010924981791697013,0.0010924981791697013,0.0010914803076831348
1110004E09Rik,0.08703568827385287,0.09621211598781834,12.700915600217085,1.105432930973009,0.07938820101966497,0.07938820101966497,0.0810260201779498
1110004F10Rik,0.308448652585579,0.39174945056810445,4.117585645008637,1.2700637441086362,0.23852876911871815,0.23852876911871815,0.24447404259130268
1110006O24Rik,0.006190823015294974,0.006152496725688271,160.52941176470597,0.9938091769847055,0.006190823015294974,0.006190823015294974,0.0061582825983770295
1110008F13Rik,0.5072833211944647,0.9025325322564132,3.5072094139036882,1.7791488396095552,0.3113619810633649,0.3113619810633649,0.35501810842345904
1110008L16Rik,0.03423160961398398,0.03451647075611272,29.455862381167954,1.008321581875378,0.033503277494537506,0.033503277494537506,0.03326034557956736
1110008P14Rik,0.5331391114348143,1.3661632705241922,4.806417778972199,2.562489303865732,0.28514202476329203,0.28514202476329203,0.3675348369341541
1110012L19Rik,0.0819373634377276,0.08250695310506603,12.289283950617286,1.0069515254511614,0.07829570284049527,0.07829570284049527,0.07658899167540845
1110018N20Rik,0.0021849963583394027,0.0021802221492534463,456.6666666666667,0.9978150036416606,0.0021849963583394027,0.0021849963583394027,0.0021809287445391234
1110019D14Rik,0.010924981791697014,0.010805626564548101,90.53333333333333,0.989075018208303,0.010924981791697014,0.010924981791697014,0.010824059419322518
1110020A21Rik,0.005098324836125273,0.005072331919990623,195.14285714285725,0.9949016751638752,0.005098324836125273,0.005098324836125273,0.005076234964754733
1110025M09Rik,0.001820830298616169,0.001817514875639811,548.2000000000002,0.9981791697013841,0.001820830298616169,0.001820830298616169,0.001818004671037876
1110028F11Rik,0.0003641660597232338,0.0003640334428041792,2744.999999999998,0.9996358339402761,0.0003641660597232338,0.0003641660597232338,0.00036405289107332983
1110032A03Rik,0.12017479970866715,0.14943274439043694,10.347107438016529,1.2434615639276965,0.101238164603059,0.101238164603059,0.10901781273179512
1110034G24Rik,0.017844136926438457,0.01752572370378897,55.0408163265306,0.9821558630735614,0.017844136926438457,0.017844136926438457,0.01757649898529201
1110035H17Rik,0.008375819373634377,0.01049066138179403,149.53686200378075,1.252493745843757,0.00764748725418791,0.00764748725418791,0.008316368481236847
