,mean,var,cv2,poisson_dist,O,O_real,O_pred
RP23-242K3.2,0.0002770083102493075,0.00027693157664536016,3608.9999999999977,0.9997229916897501,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-242K3.7,0.0002770083102493075,0.00027693157664536027,3608.999999999999,0.9997229916897505,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-243B24.4,0.00221606648199446,0.00221115553134184,450.2499999999999,0.9977839335180053,0.00221606648199446,0.00221606648199446,0.0022126861029058142
RP23-246F14.1,0.0008310249307479224,0.0008303343283123981,1202.3333333333337,0.9991689750692524,0.0008310249307479224,0.0008310249307479224,0.0008305491240475638
RP23-250H23.1,0.0002770083102493075,0.00027693157664536016,3608.9999999999977,0.9997229916897501,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-255F14.4,0.0008310249307479224,0.0008303343283123982,1202.333333333334,0.9991689750692525,0.0008310249307479224,0.0008310249307479224,0.0008305491240475638
RP23-255F14.8,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-269H21.1,0.1149584487534626,0.13332195118208118,10.08834373639135,1.1597403464272604,0.10166204986149585,0.10166204986149585,0.10649749443061463
RP23-269O24.5,0.0008310249307479224,0.0008303343283123982,1202.333333333334,0.9991689750692525,0.0008310249307479224,0.0008310249307479224,0.0008305491240475638
RP23-271F18.2,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-278O17.1,0.0016620498614958448,0.0022133040722523614,801.2222222222222,1.3316712834718374,0.0013850415512465374,0.0013850415512465374,0.0016601476932458503
RP23-282M20.6,0.0008310249307479224,0.0008303343283123981,1202.3333333333337,0.9991689750692524,0.0008310249307479224,0.0008310249307479224,0.0008305491240475638
RP23-282P18.3,0.00110803324099723,0.0011068055033340758,901.5000000000003,0.9988919667590033,0.00110803324099723,0.00110803324099723,0.0011071875193024994
RP23-282P18.4,0.0008310249307479224,0.0008303343283123981,1202.3333333333337,0.9991689750692524,0.0008310249307479224,0.0008310249307479224,0.0008305491240475638
RP23-282P18.5,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-284E19.10,0.0013850415512465374,0.0013831232111478579,720.9999999999999,0.9986149584487533,0.0013850415512465374,0.0013850415512465374,0.0013837203561335443
RP23-288C18.3,0.015235457063711912,0.015003337911771702,64.63636363636363,0.9847645429362879,0.015235457063711912,0.015235457063711912,0.01507706030146061
RP23-288I20.5,0.0002770083102493075,0.0002769315766453602,3608.999999999998,0.9997229916897503,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-2A21.2,0.0002770083102493075,0.00027693157664536016,3608.9999999999977,0.9997229916897501,0.0002770083102493075,0.0002770083102493075,0.00027695542321604094
RP23-2N7.4,0.002770083102493075,0.002762409742098358,360.0000000000001,0.9972299168975073,0.002770083102493075,0.002770083102493075,0.002764803217007339
RP23-304C21.3,0.000554016620498615,0.0005537096860828262,1803.9999999999995,0.9994459833795012,0.000554016620498615,0.000554016620498615,0.0005538051116176224
RP23-304C21.4,0.000554016620498615,0.0005537096860828262,1803.9999999999995,0.9994459833795012,0.000554016620498615,0.000554016620498615,0.0005538051116176224
